year,state_name,district_name,registration_circles,murder,homicide,hit_and_run,acdnt_other_than_hit_and_run_,dowry_deaths,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_suicide,miscarr_infant_foetic_aband,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,vlntrly_caus_grvus_hurt,acid_attack,grvus_hrt_lf_safety,assault_on_women,sex_hrrsmt_other_places,voyeurism,stalking,other_kidnp_abduc,kidnp_abdctn_murder,kidnp_abdctn_marrg,proc_minor_girls,human_trafficking,rape,ofnc_agnst_state_other,rioting_sectarian,rioting_political,rioting_agrarian,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,extortion_and_blackmailing,robbery,dacoity,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,cheating,forgery,sale_food_drugs,rash_driving_pub_way,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crlty_husbnd_relatives,criminal_intimidation,insult_modesty_women,other_ipc_crimes
2017,Uttar Pradesh,Chitrakoot,Chitrakoot,25.0,7.0,87.0,0.0,14.0,1.0,9.0,0.0,0.0,36.0,0.0,0.0,60.0,0.0,0.0,93.0,0.0,10.0,0.0,65.0,0.0,65.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,46.0,0.0,0.0,291.0
2017,Uttar Pradesh,Deoria,Deoria,31.0,15.0,211.0,0.0,32.0,0.0,15.0,0.0,0.0,45.0,6.0,0.0,202.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,35.0,0.0,0.0,3.0,48.0,0.0,0.0,182.0,0.0,22.0,1.0,0.0,1.0,0.0,65.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,457.0
2017,Uttar Pradesh,Etah,Etah,57.0,15.0,0.0,0.0,36.0,18.0,140.0,0.0,0.0,1035.0,0.0,0.0,0.0,1.0,0.0,0.0,142.0,0.0,5.0,0.0,8.0,136.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,65.0,6.0,0.0,2.0,0.0,0.0,0.0,130.0,0.0,0.0,290.0,0.0,0.0,4.0,13.0,115.0,48.0,0.0,49.0
2017,Uttar Pradesh,Etawah,Etawah,68.0,20.0,308.0,0.0,39.0,8.0,118.0,0.0,0.0,138.0,46.0,0.0,104.0,0.0,0.0,0.0,115.0,0.0,12.0,44.0,16.0,174.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,5.0,58.0,6.0,0.0,2.0,0.0,11.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,173.0,296.0,0.0,72.0
2017,Uttar Pradesh,Ayodhya,Ayodhya,35.0,12.0,279.0,12.0,26.0,6.0,22.0,0.0,3.0,114.0,22.0,0.0,215.0,1.0,0.0,101.0,35.0,1.0,6.0,40.0,8.0,179.0,0.0,0.0,42.0,0.0,12.0,0.0,0.0,0.0,0.0,304.0,10.0,48.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,42.0,1.0,87.0,0.0,16.0,23.0,106.0,24.0,287.0,0.0,59.0
2017,Uttar Pradesh,Fatehpur,Fatehpur,48.0,18.0,268.0,100.0,40.0,2.0,31.0,0.0,0.0,265.0,20.0,0.0,211.0,0.0,0.0,0.0,104.0,2.0,6.0,95.0,0.0,82.0,0.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,0.0,223.0,8.0,34.0,1.0,0.0,0.0,7.0,8.0,7.0,43.0,40.0,0.0,0.0,0.0,0.0,5.0,312.0,100.0,0.0,0.0,581.0
2017,Uttar Pradesh,Firozabad,Firozabad,77.0,32.0,277.0,0.0,41.0,26.0,143.0,0.0,0.0,177.0,19.0,0.0,141.0,1.0,0.0,114.0,17.0,1.0,5.0,0.0,19.0,245.0,0.0,1.0,48.0,0.0,0.0,2.0,10.0,0.0,0.0,543.0,34.0,92.0,8.0,0.0,3.0,39.0,0.0,0.0,123.0,0.0,1.0,0.0,0.0,0.0,13.0,366.0,182.0,389.0,0.0,251.0
2017,Uttar Pradesh,Lucknow,Grp,21.0,4.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,27.0,5.0,3.0,3.0,32.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,247.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,628.0
2017,Uttar Pradesh,Ghaziabad,Ghaziabad,116.0,24.0,127.0,246.0,41.0,26.0,120.0,4.0,5.0,0.0,82.0,44.0,0.0,2.0,0.0,1.0,178.0,4.0,41.0,211.0,64.0,461.0,0.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,2962.0,60.0,101.0,4.0,0.0,5.0,2.0,5.0,5.0,12.0,411.0,6.0,557.0,0.0,0.0,1.0,263.0,575.0,6.0,0.0,384.0
2017,Uttar Pradesh,Ghazipur,Ghazipur,43.0,0.0,0.0,119.0,26.0,0.0,41.0,0.0,0.0,43.0,21.0,0.0,244.0,0.0,0.0,0.0,110.0,2.0,3.0,207.0,3.0,81.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,9.0,42.0,2.0,0.0,0.0,0.0,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,110.0,619.0,0.0,359.0
2017,Uttar Pradesh,Gonda,Gonda,36.0,18.0,194.0,0.0,40.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,726.0
2017,Uttar Pradesh,Gorakhpur,Gorakhpur,77.0,37.0,294.0,0.0,42.0,9.0,63.0,3.0,4.0,43.0,46.0,12.0,281.0,0.0,0.0,0.0,225.0,1.0,0.0,0.0,0.0,445.0,0.0,1.0,94.0,1.0,0.0,0.0,21.0,0.0,0.0,997.0,11.0,213.0,1.0,0.0,1.0,0.0,0.0,0.0,347.0,111.0,0.0,0.0,6.0,8.0,6.0,76.0,0.0,1936.0,0.0,70.0
2017,Uttar Pradesh,Hamirpur,Hamirpur,36.0,9.0,0.0,0.0,27.0,14.0,50.0,0.0,0.0,120.0,18.0,0.0,50.0,1.0,0.0,103.0,45.0,6.0,5.0,21.0,0.0,113.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,149.0,0.0,0.0,9.0,0.0,54.0,115.0,0.0,25.0
2017,Uttar Pradesh,Hapur,Hapur,39.0,5.0,0.0,189.0,18.0,0.0,63.0,0.0,0.0,10.0,0.0,0.0,56.0,0.0,0.0,21.0,43.0,1.0,14.0,27.0,0.0,131.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,6.0,58.0,3.0,0.0,1.0,0.0,0.0,0.0,160.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,371.0
2017,Uttar Pradesh,Hardoi,Hardoi,58.0,29.0,0.0,281.0,59.0,17.0,63.0,1.0,2.0,144.0,0.0,0.0,294.0,0.0,2.0,177.0,24.0,0.0,2.0,0.0,34.0,212.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,4.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,22.0,78.0,10.0,8.0,0.0,188.0,20.0,60.0,355.0
2017,Uttar Pradesh,Hathras,Hathras,48.0,8.0,0.0,0.0,12.0,2.0,57.0,0.0,0.0,48.0,28.0,182.0,81.0,0.0,0.0,120.0,25.0,0.0,0.0,146.0,39.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,61.0,125.0,0.0,0.0,0.0,0.0,6.0,0.0,167.0,0.0,0.0,752.0
2017,Uttar Pradesh,Jalaun,Jalaun,36.0,9.0,134.0,0.0,27.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,81.0,142.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,323.0
2017,Uttar Pradesh,Jaunpur,Jaunpur,66.0,27.0,309.0,0.0,38.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,89.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,644.0,4.0,302.0
2017,Uttar Pradesh,Jhansi,Jhansi,54.0,19.0,0.0,197.0,34.0,28.0,49.0,3.0,4.0,37.0,17.0,0.0,67.0,1.0,0.0,96.0,30.0,1.0,11.0,24.0,18.0,122.0,0.0,0.0,45.0,0.0,0.0,2.0,1.0,0.0,0.0,289.0,37.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,78.0,0.0,0.0,0.0,0.0,12.0,7.0,152.0,5.0,0.0,310.0
2017,Uttar Pradesh,Kannauj,Kannauj,32.0,8.0,0.0,0.0,32.0,9.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,112.0,0.0,0.0,0.0,32.0,5.0,134.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,713.0,0.0,131.0
2017,Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,51.0,14.0,276.0,0.0,41.0,7.0,43.0,0.0,0.0,232.0,21.0,70.0,135.0,5.0,0.0,45.0,146.0,0.0,2.0,0.0,4.0,185.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,14.0,35.0,9.0,0.0,5.0,0.0,0.0,0.0,46.0,59.0,0.0,0.0,0.0,0.0,9.0,116.0,180.0,178.0,0.0,0.0
2017,Uttar Pradesh,Kanpur Nagar,Kanpur Nagar,97.0,36.0,0.0,0.0,55.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,199.0,1.0,0.0,0.0,299.0,2.0,54.0,151.0,29.0,529.0,0.0,0.0,97.0,0.0,0.0,2.0,0.0,0.0,0.0,1461.0,25.0,105.0,3.0,0.0,30.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,792.0,618.0,1.0,1401.0
2017,Uttar Pradesh,Kasganj,Kasganj,40.0,12.0,123.0,0.0,32.0,2.0,47.0,0.0,0.0,100.0,2.0,0.0,34.0,1.0,0.0,97.0,0.0,0.0,1.0,0.0,12.0,104.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,6.0,0.0,78.0,0.0,0.0,619.0
2017,Uttar Pradesh,Kaushambi,Kaushambi,32.0,26.0,0.0,0.0,20.0,0.0,23.0,0.0,0.0,52.0,5.0,0.0,36.0,0.0,0.0,137.0,0.0,0.0,9.0,100.0,0.0,47.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,510.0,0.0,256.0
2017,Uttar Pradesh,Kheri,Khiri,86.0,16.0,221.0,0.0,72.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,31.0,0.0,0.0,0.0,158.0,48.0,158.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,58.0
2017,Uttar Pradesh,Kushinagar,Kushi Nagar,45.0,28.0,248.0,0.0,57.0,7.0,20.0,1.0,4.0,611.0,6.0,0.0,297.0,0.0,0.0,83.0,0.0,3.0,3.0,13.0,15.0,172.0,0.0,1.0,52.0,0.0,0.0,0.0,5.0,0.0,0.0,162.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,128.0,0.0,190.0,0.0,0.0,17.0,87.0,54.0,98.0,0.0,0.0
2017,Uttar Pradesh,Lalitpur,Lalitpur,28.0,5.0,72.0,0.0,18.0,13.0,13.0,1.0,0.0,33.0,19.0,0.0,123.0,1.0,0.0,0.0,86.0,0.0,2.0,51.0,1.0,41.0,0.0,1.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,59.0,0.0,5.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,58.0,5.0,0.0,353.0
2017,Uttar Pradesh,Lucknow,Lucknow,116.0,34.0,538.0,74.0,57.0,145.0,150.0,8.0,31.0,157.0,157.0,32.0,179.0,5.0,5.0,332.0,131.0,11.0,53.0,0.0,10.0,506.0,4.0,2.0,168.0,0.0,0.0,0.0,0.0,1.0,1.0,3253.0,82.0,78.0,10.0,7.0,2.0,0.0,0.0,0.0,532.0,824.0,1.0,22.0,3.0,8.0,32.0,661.0,1293.0,501.0,4.0,186.0
2017,Uttar Pradesh,Mahrajganj,Maharajganj,23.0,21.0,0.0,144.0,20.0,3.0,6.0,0.0,0.0,5.0,3.0,0.0,112.0,1.0,0.0,7.0,5.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,64.0,3.0,0.0,174.0
2017,Uttar Pradesh,Mahoba,Mahoba,27.0,7.0,113.0,0.0,8.0,11.0,21.0,0.0,0.0,14.0,11.0,4.0,38.0,0.0,0.0,68.0,51.0,0.0,7.0,0.0,4.0,57.0,0.0,0.0,49.0,0.0,0.0,1.0,2.0,0.0,0.0,47.0,16.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,30.0,53.0,0.0,39.0
2017,Uttar Pradesh,Mainpuri,Mainpuri,83.0,15.0,346.0,0.0,41.0,9.0,100.0,0.0,1.0,0.0,74.0,0.0,174.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,2.0,199.0,0.0,0.0,36.0,0.0,0.0,0.0,96.0,0.0,0.0,421.0,0.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,126.0,0.0,0.0,1230.0
2017,Uttar Pradesh,Mathura,Mathura,92.0,16.0,0.0,457.0,44.0,20.0,163.0,0.0,1.0,0.0,0.0,0.0,238.0,1.0,0.0,232.0,37.0,2.0,5.0,22.0,50.0,198.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,41.0,87.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,208.0,0.0,0.0,917.0
2017,Uttar Pradesh,Mau,Mau,25.0,12.0,129.0,0.0,19.0,0.0,52.0,0.0,0.0,68.0,0.0,0.0,132.0,0.0,0.0,65.0,23.0,1.0,6.0,8.0,0.0,139.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,510.0,0.0,0.0
2017,Uttar Pradesh,Meerut,Meerut,162.0,29.0,394.0,0.0,40.0,21.0,141.0,1.0,17.0,100.0,0.0,0.0,43.0,1.0,0.0,0.0,295.0,0.0,14.0,0.0,0.0,246.0,0.0,0.0,129.0,0.0,0.0,7.0,0.0,1.0,0.0,1957.0,102.0,145.0,6.0,0.0,35.0,0.0,0.0,0.0,0.0,695.0,0.0,712.0,13.0,35.0,11.0,117.0,601.0,21.0,0.0,211.0
2017,Uttar Pradesh,Mirzapur,Mirzapur,32.0,10.0,90.0,5.0,31.0,2.0,2.0,0.0,0.0,148.0,1.0,0.0,35.0,0.0,0.0,7.0,5.0,0.0,0.0,19.0,0.0,15.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,6.0,116.0,37.0,683.0,0.0,115.0
2017,Uttar Pradesh,Moradabad,Moradabad,71.0,9.0,252.0,0.0,30.0,0.0,125.0,0.0,37.0,161.0,35.0,21.0,142.0,1.0,0.0,193.0,28.0,0.0,19.0,0.0,4.0,252.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,15.0,70.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,9.0,122.0,346.0,447.0,0.0,28.0
2017,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,105.0,23.0,312.0,0.0,26.0,0.0,139.0,0.0,0.0,620.0,0.0,0.0,0.0,2.0,0.0,0.0,90.0,3.0,12.0,0.0,0.0,271.0,0.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,391.0,0.0,61.0,10.0,0.0,3.0,4.0,7.0,18.0,26.0,40.0,0.0,690.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,125.0
2017,Uttar Pradesh,Pilibhit,Pilibhit,40.0,14.0,162.0,0.0,30.0,11.0,44.0,2.0,4.0,0.0,0.0,0.0,61.0,2.0,249.0,0.0,114.0,3.0,3.0,0.0,2.0,164.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,17.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,7.0,9.0,31.0,200.0,325.0,0.0,142.0
2017,Uttar Pradesh,Pratapgarh,Pratapgarh,56.0,14.0,229.0,9.0,27.0,3.0,57.0,0.0,7.0,68.0,22.0,0.0,136.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,68.0,3.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,29.0,72.0,147.0,337.0,0.0,53.0
2017,Uttar Pradesh,Rae Bareli,Raibareilly,47.0,5.0,244.0,0.0,29.0,13.0,90.0,0.0,0.0,32.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,78.0,54.0,0.0,134.0,0.0,0.0,47.0,0.0,0.0,0.0,49.0,0.0,0.0,156.0,9.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,25.0,375.0,0.0,9.0,0.0,58.0,65.0,875.0,0.0,61.0
2017,Uttar Pradesh,Rampur,Rampur,30.0,16.0,196.0,0.0,20.0,4.0,77.0,0.0,2.0,17.0,4.0,0.0,24.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,21.0,161.0,0.0,0.0,91.0,0.0,0.0,0.0,14.0,0.0,0.0,226.0,8.0,32.0,5.0,0.0,1.0,0.0,8.0,0.0,0.0,132.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,919.0,0.0,82.0
2017,Uttar Pradesh,Saharanpur,Saharanpur,92.0,11.0,0.0,189.0,25.0,0.0,62.0,0.0,1.0,180.0,0.0,0.0,0.0,1.0,0.0,70.0,57.0,0.0,6.0,195.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,18.0,60.0,3.0,0.0,4.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,1094.0
2017,Uttar Pradesh,Sambhal,Sambhal,53.0,21.0,138.0,0.0,32.0,11.0,106.0,1.0,0.0,282.0,15.0,18.0,86.0,4.0,0.0,129.0,0.0,0.0,8.0,26.0,0.0,177.0,0.0,1.0,70.0,0.0,0.0,0.0,6.0,0.0,0.0,234.0,0.0,33.0,4.0,0.0,0.0,4.0,5.0,0.0,85.0,0.0,0.0,204.0,0.0,0.0,8.0,0.0,159.0,265.0,0.0,350.0
2017,Uttar Pradesh,Sant Kabir Nagar,Sant Kabirnagar,27.0,13.0,116.0,0.0,27.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,86.0,0.0,0.0,7.0,0.0,124.0,0.0,0.0,63.0,0.0,0.0,0.0,6.0,0.0,0.0,55.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,210.0,0.0,139.0
2017,Uttar Pradesh,Shahjahanpur,Shahjahanpur,50.0,14.0,366.0,0.0,48.0,3.0,98.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,142.0,0.0,0.0,16.0,0.0,206.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,110.0,0.0,43.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,10.0,13.0,247.0,0.0,9.0,209.0
2017,Uttar Pradesh,Shamli,Shamli,46.0,5.0,0.0,0.0,17.0,0.0,111.0,0.0,0.0,18.0,2.0,0.0,29.0,0.0,0.0,42.0,18.0,0.0,4.0,17.0,0.0,98.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,37.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,568.0
2017,Uttar Pradesh,Shrawasti,Shrawasti,12.0,9.0,57.0,4.0,17.0,6.0,8.0,0.0,0.0,17.0,5.0,0.0,84.0,0.0,0.0,49.0,10.0,0.0,1.0,10.0,0.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,58.0,0.0,0.0,11.0,11.0,6.0,188.0,0.0,21.0
2017,Uttar Pradesh,Siddharthnagar,Sidharthnagar,17.0,6.0,81.0,0.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,38.0,23.0,0.0,5.0,13.0,0.0,138.0,0.0,0.0,26.0,0.0,0.0,0.0,39.0,0.0,0.0,53.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,257.0
2017,Uttar Pradesh,Sitapur,Sitapur,71.0,14.0,264.0,0.0,75.0,0.0,53.0,0.0,0.0,1007.0,0.0,391.0,14.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,230.0,0.0,0.0,0.0
2017,Uttar Pradesh,Sonbhadra,Sonbhadra,28.0,20.0,158.0,31.0,19.0,14.0,5.0,0.0,0.0,10.0,0.0,0.0,160.0,0.0,10.0,52.0,0.0,0.0,0.0,12.0,0.0,53.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0,4.0,127.0,0.0,53.0
2017,Uttar Pradesh,Bhadohi,Bhadohi,17.0,10.0,106.0,0.0,19.0,7.0,5.0,0.0,0.0,22.0,0.0,0.0,76.0,0.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,3.0,0.0,217.0
2017,Uttar Pradesh,Sultanpur,Sultanpur,60.0,14.0,175.0,0.0,23.0,5.0,72.0,2.0,2.0,129.0,38.0,62.0,344.0,0.0,0.0,83.0,18.0,0.0,1.0,0.0,0.0,187.0,0.0,0.0,35.0,0.0,0.0,0.0,50.0,1.0,0.0,258.0,20.0,49.0,4.0,0.0,0.0,0.0,8.0,0.0,80.0,94.0,0.0,220.0,0.0,0.0,69.0,279.0,21.0,225.0,0.0,53.0
2017,Uttar Pradesh,Unnao,Unnao,77.0,30.0,432.0,0.0,50.0,0.0,65.0,0.0,0.0,0.0,10.0,0.0,62.0,1.0,0.0,109.0,26.0,2.0,0.0,104.0,44.0,261.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,601.0,0.0,206.0
2017,Uttar Pradesh,Varanasi,Varanasi,48.0,19.0,0.0,272.0,20.0,22.0,49.0,0.0,0.0,0.0,0.0,6.0,127.0,0.0,0.0,0.0,203.0,11.0,33.0,125.0,3.0,359.0,0.0,2.0,95.0,0.0,0.0,0.0,15.0,0.0,0.0,675.0,60.0,46.0,2.0,0.0,3.0,54.0,154.0,6.0,320.0,0.0,0.0,0.0,0.0,5.0,43.0,407.0,522.0,0.0,0.0,2248.0
2017,Uttarakhand,Almora,Almora,4.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2017,Uttarakhand,Bageshwar,Bageshwar,4.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,8.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2017,Uttarakhand,Chamoli,Chamoli,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
