year,state_name,district_name,registration_circles,murder,homicide,hit_and_run,acdnt_other_than_hit_and_run_,dowry_deaths,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_suicide,miscarr_infant_foetic_aband,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,vlntrly_caus_grvus_hurt,acid_attack,grvus_hrt_lf_safety,assault_on_women,sex_hrrsmt_other_places,voyeurism,stalking,other_kidnp_abduc,kidnp_abdctn_murder,kidnp_abdctn_marrg,proc_minor_girls,human_trafficking,rape,ofnc_agnst_state_other,rioting_sectarian,rioting_political,rioting_agrarian,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,extortion_and_blackmailing,robbery,dacoity,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,cheating,forgery,sale_food_drugs,rash_driving_pub_way,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crlty_husbnd_relatives,criminal_intimidation,insult_modesty_women,other_ipc_crimes,lat,lon
2017,Odisha,Sundargarh,Srp(Rourkela),2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,22.0605153,83.9359154
2017,Odisha,Sundargarh,Sundargarh,49.0,1.0,43.0,169.0,5.0,2.0,37.0,2.0,1.0,30.0,7.0,7.0,21.0,0.0,0.0,90.0,8.0,0.0,5.0,7.0,0.0,2.0,0.0,7.0,41.0,0.0,0.0,1.0,0.0,0.0,1.0,82.0,19.0,56.0,16.0,0.0,0.0,0.0,2.0,0.0,33.0,1.0,0.0,10.0,0.0,0.0,12.0,11.0,70.0,240.0,3.0,6.0,22.0605153,83.9359154
2017,Punjab,Amritsar,Amritsar Rural,42.0,7.0,122.0,0.0,5.0,13.0,69.0,0.0,1.0,127.0,21.0,0.0,41.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,3.0,3.0,29.0,34.0,0.0,0.0,124.0,31.6356659,74.8787496
2017,Punjab,Barnala,Barnala,18.0,4.0,21.0,44.0,1.0,12.0,19.0,0.0,0.0,37.0,13.0,6.0,31.0,0.0,0.0,11.0,3.0,0.0,2.0,0.0,1.0,36.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,59.0,1.0,1.0,0.0,0.0,0.0,5.0,40.0,17.0,0.0,0.0,29.0,30.3716802,75.5039887
2017,Punjab,Gurdaspur,Batala,20.0,5.0,92.0,0.0,5.0,12.0,31.0,0.0,1.0,0.0,10.0,7.0,39.0,0.0,0.0,9.0,11.0,0.0,5.0,0.0,0.0,48.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,0.0,64.0,31.9037264,75.2275587
2017,Punjab,Bathinda,Bathinda,41.0,8.0,117.0,1.0,5.0,15.0,55.0,2.0,3.0,162.0,28.0,0.0,87.0,0.0,0.0,36.0,15.0,0.0,5.0,12.0,0.0,49.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,8.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,146.0,0.0,0.0,7.0,0.0,0.0,7.0,100.0,63.0,0.0,0.0,234.0,30.1794814,75.0471098
2017,Punjab,Amritsar,Cp Amritsar,21.0,0.0,17.0,40.0,4.0,14.0,34.0,2.0,3.0,96.0,11.0,0.0,38.0,3.0,0.0,21.0,13.0,1.0,1.0,2.0,1.0,58.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,7.0,12.0,4.0,0.0,1.0,4.0,0.0,0.0,130.0,1.0,0.0,2.0,0.0,1.0,1.0,62.0,58.0,6.0,1.0,54.0,31.6356659,74.8787496
2017,Punjab,Jalandhar,Cp Jalandhar,15.0,6.0,94.0,0.0,0.0,23.0,31.0,2.0,3.0,74.0,14.0,3.0,24.0,0.0,0.0,31.0,18.0,2.0,5.0,0.0,1.0,26.0,33.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,6.0,7.0,0.0,0.0,1.0,9.0,5.0,1.0,140.0,3.0,0.0,7.0,1.0,0.0,5.0,39.0,75.0,0.0,0.0,82.0,31.2922312,75.5678878
2017,Punjab,Ludhiana,Cp Ludhiana,59.0,14.0,140.0,130.0,11.0,37.0,55.0,6.0,11.0,153.0,31.0,0.0,48.0,0.0,5.0,31.0,16.0,2.0,16.0,0.0,0.0,133.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,5.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,242.0,4.0,0.0,10.0,0.0,0.0,5.0,132.0,116.0,0.0,6.0,450.0,30.9090157,75.851601
2017,Punjab,Faridkot,Faridkot,12.0,3.0,13.0,36.0,0.0,17.0,16.0,0.0,0.0,67.0,9.0,0.0,9.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0,3.0,31.0,26.0,0.0,1.0,41.0,30.6014507,74.7950176
2017,Punjab,Fatehgarh Sahib,Fatehgarh Sahib,15.0,4.0,16.0,80.0,0.0,17.0,8.0,4.0,1.0,48.0,8.0,0.0,12.0,0.0,0.0,15.0,4.0,2.0,4.0,5.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,29.0,1.0,0.0,56.0,30.6634042,76.3803
2017,Punjab,Fazilka,Fazilka,21.0,3.0,75.0,0.0,3.0,15.0,12.0,0.0,4.0,54.0,14.0,0.0,62.0,2.0,0.0,10.0,3.0,0.0,3.0,1.0,0.0,21.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,15.0,0.0,0.0,67.0,30.3198406,74.1217943
2017,Punjab,Patiala,Grp,12.0,1.0,3.0,1.0,1.0,28.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,49.0,30.2092778,76.3397231
2017,Punjab,Gurdaspur,Gurdaspur,11.0,0.0,26.0,53.0,2.0,12.0,15.0,1.0,0.0,108.0,20.0,0.0,0.0,0.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,0.0,0.0,27.0,31.9037264,75.2275587
2017,Punjab,Hoshiarpur,Hoshiarpur,27.0,8.0,71.0,115.0,4.0,13.0,30.0,0.0,0.0,100.0,12.0,0.0,71.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,78.0,0.0,0.0,136.0,31.6092942,75.8459754
2017,Punjab,Jalandhar,Jalandhar Rural,18.0,6.0,159.0,0.0,4.0,16.0,27.0,2.0,3.0,94.0,16.0,3.0,50.0,0.0,0.0,19.0,8.0,1.0,5.0,1.0,1.0,10.0,20.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,0.0,10.0,5.0,0.0,1.0,1.0,0.0,0.0,107.0,1.0,0.0,3.0,0.0,4.0,4.0,49.0,66.0,0.0,0.0,15.0,31.2922312,75.5678878
2017,Punjab,Kapurthala,Kapurthala,18.0,3.0,37.0,79.0,1.0,9.0,26.0,0.0,2.0,151.0,14.0,4.0,36.0,0.0,0.0,32.0,5.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,32.0,0.0,6.0,100.0,31.3856476,75.3053304
2017,Punjab,Ludhiana,Khanna,24.0,1.0,57.0,57.0,0.0,12.0,9.0,1.0,1.0,77.0,9.0,0.0,30.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,141.0,30.9090157,75.851601
2017,Punjab,Ludhiana,Ludhiana Rural,20.0,1.0,18.0,38.0,0.0,11.0,22.0,1.0,1.0,60.0,13.0,0.0,24.0,0.0,0.0,13.0,6.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,15.0,0.0,0.0,47.0,30.9090157,75.851601
2017,Punjab,Mansa,Mansa,24.0,0.0,10.0,39.0,0.0,15.0,18.0,0.0,0.0,42.0,13.0,0.0,41.0,0.0,0.0,4.0,8.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,5.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,27.0,0.0,0.0,28.0,29.8764133,75.4889564
2017,Punjab,Moga,Moga,20.0,5.0,32.0,58.0,1.0,14.0,39.0,1.0,2.0,91.0,14.0,12.0,34.0,0.0,0.0,11.0,7.0,0.0,7.0,0.0,0.0,40.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,15.0,7.0,0.0,0.0,4.0,1.0,2.0,47.0,37.0,3.0,0.0,9.0,30.7877554,75.159359
2017,Punjab,Sri Muktsar Sahib,Muktsar,23.0,1.0,20.0,46.0,2.0,15.0,22.0,1.0,2.0,71.0,10.0,9.0,47.0,0.0,0.0,6.0,7.0,2.0,3.0,2.0,0.0,29.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,23.0,17.0,2.0,1.0,103.0,30.2867162,74.5262234
2017,Punjab,Pathankot,Pathankot,10.0,1.0,16.0,54.0,1.0,6.0,0.0,0.0,4.0,20.0,10.0,0.0,8.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,18.0,0.0,1.0,15.0,32.3021899,75.6589406
2017,Punjab,Patiala,Patiala,50.0,10.0,63.0,249.0,5.0,44.0,31.0,1.0,1.0,140.0,37.0,6.0,48.0,1.0,0.0,26.0,18.0,4.0,9.0,0.0,0.0,54.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,9.0,7.0,1.0,0.0,3.0,0.0,7.0,1.0,160.0,0.0,0.0,0.0,0.0,3.0,7.0,98.0,91.0,0.0,4.0,66.0,30.2092778,76.3397231
2017,Punjab,Rupnagar,Ropar,12.0,4.0,23.0,127.0,4.0,13.0,20.0,0.0,0.0,35.0,10.0,0.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,22.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,10.0,0.0,5.0,0.0,0.0,3.0,10.0,22.0,0.0,1.0,63.0,31.0917102,76.5289701
2017,Punjab,Sangrur,Sangrur,32.0,5.0,153.0,0.0,4.0,25.0,37.0,4.0,2.0,123.0,0.0,6.0,35.0,0.0,0.0,0.0,35.0,3.0,2.0,16.0,0.0,52.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,12.0,103.0,45.0,0.0,0.0,48.0,30.135717,75.8533326
2017,Punjab,Shahid Bhagat Singh Nagar,Sbs Nagar,8.0,1.0,28.0,53.0,0.0,15.0,16.0,1.0,1.0,41.0,7.0,0.0,27.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,7.0,54.0,0.0,0.0,7.0,,
2017,Punjab,Tarn Taran,Tarn Taran,36.0,7.0,36.0,62.0,1.0,18.0,68.0,1.0,2.0,37.0,8.0,3.0,15.0,0.0,0.0,22.0,5.0,0.0,1.0,16.0,1.0,27.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,10.0,0.0,2.0,0.0,0.0,0.0,11.0,19.0,0.0,1.0,358.0,31.3212453,74.8416687
2017,Punjab,S.A.S Nagar,Intelligence Wing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.883313,75.8699222
2017,Punjab,S.A.S Nagar,Nri Wing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,0.0,0.0,10.0,30.883313,75.8699222
2017,Punjab,Amritsar,Special Task Force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6356659,74.8787496
2017,Rajasthan,Ajmer,Ajmer,49.0,4.0,23.0,538.0,16.0,12.0,28.0,7.0,12.0,1.0,52.0,0.0,10.0,0.0,1.0,181.0,17.0,4.0,4.0,94.0,1.0,43.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,17.0,42.0,2.0,0.0,2.0,0.0,0.0,2.0,1043.0,58.0,0.0,14.0,0.0,1.0,10.0,326.0,672.0,15.0,2.0,318.0,26.4691,74.639
2017,Rajasthan,Alwar,Alwar,121.0,11.0,0.0,551.0,41.0,2.0,101.0,0.0,2.0,11.0,149.0,21.0,17.0,0.0,0.0,237.0,0.0,0.0,13.0,53.0,0.0,88.0,166.0,9.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.0,7.0,72.0,4.0,0.0,2.0,0.0,0.0,0.0,1067.0,567.0,0.0,0.0,0.0,0.0,15.0,552.0,706.0,0.0,2.0,1151.0,27.4140048,76.6170387
2017,Rajasthan,Banswara,Banswara,40.0,1.0,195.0,0.0,5.0,8.0,23.0,0.0,1.0,0.0,26.0,0.0,128.0,0.0,0.0,69.0,0.0,0.0,1.0,10.0,0.0,102.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,16.0,30.0,0.0,0.0,3.0,0.0,0.0,1.0,126.0,3.0,0.0,4.0,0.0,0.0,28.0,0.0,155.0,0.0,0.0,97.0,23.4915046,74.3502172
2017,Rajasthan,Baran,Baran,38.0,2.0,0.0,124.0,5.0,9.0,56.0,0.0,0.0,47.0,43.0,0.0,163.0,0.0,0.0,264.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,175.0,302.0,0.0,1.0,0.0,24.9208165,76.6821985
2017,Rajasthan,Barmer,Barmer,35.0,2.0,10.0,245.0,30.0,13.0,43.0,4.0,9.0,0.0,40.0,0.0,17.0,0.0,0.0,177.0,13.0,0.0,4.0,0.0,0.0,47.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,11.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,167.0,151.0,0.0,0.0,0.0,13.0,18.0,1094.0,208.0,1.0,0.0,1.0,25.5814853,71.1924922
2017,Rajasthan,Bharatpur,Bharatpur,88.0,3.0,0.0,335.0,48.0,1.0,68.0,0.0,3.0,0.0,84.0,0.0,0.0,0.0,0.0,29.0,28.0,1.0,4.0,36.0,0.0,37.0,0.0,4.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,21.0,31.0,7.0,0.0,1.0,0.0,0.0,0.0,695.0,0.0,0.0,59.0,0.0,0.0,10.0,0.0,524.0,0.0,0.0,3579.0,27.0246959,77.2920116
2017,Rajasthan,Bhilwara,Bhilwara,40.0,8.0,0.0,381.0,6.0,10.0,28.0,0.0,3.0,4.0,61.0,0.0,34.0,1.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,723.0,18.0,0.0,4.0,0.0,2.0,20.0,129.0,522.0,0.0,0.0,278.0,25.4891177,74.3300726
2017,Rajasthan,Bikaner,Bikaner,43.0,2.0,0.0,230.0,22.0,7.0,58.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,29.0,27.0,1.0,7.0,25.0,1.0,10.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,0.0,331.0,179.0,0.0,0.0,0.0,0.0,10.0,0.0,384.0,0.0,0.0,1248.0,28.0159286,73.3171367
2017,Rajasthan,Bundi,Bundi,19.0,2.0,0.0,152.0,4.0,3.0,43.0,0.0,1.0,121.0,0.0,0.0,148.0,0.0,0.0,196.0,0.0,0.0,0.0,28.0,0.0,8.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,230.0,0.0,3.0,609.0,25.4367659,75.7361471
2017,Rajasthan,Chittorgarh,Chittorgarh,27.0,4.0,236.0,13.0,3.0,4.0,40.0,0.0,0.0,0.0,43.0,0.0,51.0,0.0,0.0,0.0,102.0,2.0,23.0,48.0,0.0,36.0,0.0,0.0,84.0,0.0,0.0,0.0,6.0,0.0,0.0,535.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,61.0,0.0,0.0,0.0,0.0,18.0,0.0,433.0,0.0,0.0,599.0,24.7171578,74.4718129
2017,Rajasthan,Churu,Churu,39.0,0.0,0.0,0.0,7.0,4.0,57.0,0.0,0.0,0.0,30.0,0.0,23.0,0.0,0.0,0.0,71.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,15.0,0.0,272.0,0.0,0.0,843.0,28.2047781,74.6912996
2017,Rajasthan,Dausa,Dausa,31.0,2.0,305.0,0.0,15.0,3.0,19.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,33.0,0.0,60.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,183.0,0.0,0.0,1040.0,26.8048658,76.4437457
2017,Rajasthan,Dholpur,Dholpur,50.0,0.0,0.0,155.0,25.0,2.0,57.0,0.0,3.0,2.0,21.0,0.0,25.0,1.0,0.0,59.0,6.0,0.0,1.0,18.0,0.0,16.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,214.0,0.0,0.0,1021.0,26.7010642,77.896749
2017,Rajasthan,Dungarpur,Dungarpur,32.0,0.0,0.0,166.0,5.0,9.0,15.0,0.0,5.0,13.0,12.0,0.0,58.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,28.0,0.0,0.0,1.0,2.0,2.0,0.0,89.0,0.0,0.0,9.0,0.0,0.0,11.0,189.0,93.0,0.0,0.0,114.0,23.8538893,73.7087177
2017,Rajasthan,Ajmer,Grp Ajmer,1.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,14.0,26.4691,74.639
2017,Rajasthan,Jodhpur,Grp Jodhpur,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.2967719,73.0351433
2017,Rajasthan,Ganganagar,Ganganagar,64.0,6.0,27.0,124.0,12.0,11.0,83.0,3.0,3.0,1.0,68.0,0.0,5.0,0.0,0.0,83.0,64.0,0.0,6.0,59.0,0.0,30.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,1.0,29.0,3.0,0.0,3.0,13.0,0.0,2.0,654.0,285.0,0.0,26.0,0.0,0.0,9.0,156.0,549.0,0.0,0.0,810.0,25.9061389,76.4815499
2017,Rajasthan,Hanumangarh,Hanumangarh,56.0,1.0,21.0,140.0,7.0,2.0,66.0,0.0,6.0,65.0,67.0,0.0,56.0,0.0,0.0,91.0,13.0,0.0,1.0,49.0,0.0,10.0,4.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,3.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,4.0,0.0,379.0,0.0,0.0,1094.0,29.3659533,74.298429
2017,Rajasthan,Jaipur,Jaipur East,33.0,2.0,0.0,203.0,7.0,4.0,35.0,2.0,5.0,0.0,38.0,13.0,4.0,1.0,0.0,55.0,2.0,0.0,4.0,68.0,0.0,34.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.0,12.0,27.0,1.0,0.0,20.0,0.0,8.0,18.0,0.0,0.0,0.0,207.0,1.0,0.0,7.0,31.0,213.0,3.0,2.0,21.0,26.9154576,75.8189817
2017,Rajasthan,Jaipur,Jaipur North,17.0,1.0,0.0,0.0,7.0,1.0,9.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,206.0,0.0,0.0,500.0,26.9154576,75.8189817
2017,Rajasthan,Jaipur,Jaipur Rural,29.0,5.0,219.0,238.0,5.0,13.0,17.0,1.0,6.0,1.0,33.0,3.0,1.0,0.0,22.0,73.0,1.0,2.0,1.0,33.0,0.0,47.0,2.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,410.0,109.0,0.0,76.0,0.0,0.0,9.0,53.0,179.0,0.0,0.0,1101.0,26.9154576,75.8189817
2017,Rajasthan,Jaipur,Jaipur South,18.0,5.0,127.0,36.0,10.0,5.0,20.0,2.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,16.0,55.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,890.0,24.0,0.0,3.0,0.0,0.0,3.0,0.0,185.0,0.0,0.0,977.0,26.9154576,75.8189817
2017,Rajasthan,Jaipur,Jaipur West,22.0,0.0,281.0,0.0,11.0,9.0,14.0,2.0,4.0,0.0,20.0,0.0,4.0,1.0,0.0,71.0,5.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,957.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.0,157.0,0.0,67.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,633.0,26.9154576,75.8189817
2017,Rajasthan,Jaisalmer,Jaisalmer,12.0,1.0,0.0,81.0,14.0,1.0,15.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,80.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,56.0,0.0,0.0,223.0,26.9116615,70.9124888
